id,student_id,transport_id,datum,afstand_km,status
2586,518,7,2026-02-10,11,Te laat
2587,518,7,2026-05-05,11,Te laat
2588,518,4,2026-02-09,11,Aanwezig
2589,518,1,2026-03-22,11,Aanwezig
2590,518,7,2026-04-07,11,Aanwezig
2591,519,10,2026-06-12,5,Te laat
2592,519,1,2026-03-21,5,Aanwezig
2593,519,10,2026-06-20,5,Aanwezig
2594,519,2,2026-05-30,5,Te laat
2595,519,10,2026-05-23,5,Te laat
2596,520,1,2026-04-17,4,Afwezig
2597,520,10,2026-01-23,4,Afwezig
2598,520,5,2026-03-18,4,Afwezig
2599,520,6,2026-06-02,4,Aanwezig
2600,520,1,2026-02-26,4,Afwezig
2601,521,4,2026-05-17,21,Te laat
2602,521,8,2026-03-07,21,Afwezig
2603,521,10,2026-04-28,21,Aanwezig
2604,521,5,2026-05-21,21,Aanwezig
2605,521,10,2026-05-03,21,Aanwezig
2606,522,4,2026-02-02,38,Te laat
2607,522,6,2026-04-11,38,Afwezig
2608,522,7,2026-02-09,38,Afwezig
2609,522,7,2026-05-13,38,Afwezig
2610,522,10,2026-02-23,38,Aanwezig
2611,523,4,2026-02-19,4,Te laat
2612,523,5,2026-03-31,4,Afwezig
2613,523,6,2026-01-30,4,Afwezig
2614,523,10,2026-05-06,4,Aanwezig
2615,523,8,2026-04-26,4,Afwezig
2616,524,8,2026-03-26,4,Te laat
2617,524,1,2026-06-04,4,Afwezig
2618,524,8,2026-01-11,4,Aanwezig
2619,524,10,2026-05-30,4,Aanwezig
2620,524,6,2026-04-14,4,Te laat
2621,525,9,2026-01-01,31,Te laat
2622,525,10,2026-05-17,31,Te laat
2623,525,4,2026-02-08,31,Afwezig
2624,525,4,2026-01-09,31,Afwezig
2625,525,5,2026-06-03,31,Te laat
2626,526,7,2026-01-01,27,Te laat
2627,526,5,2026-03-09,27,Te laat
2628,526,2,2026-02-03,27,Aanwezig
2629,526,1,2026-04-20,27,Aanwezig
2630,526,5,2026-05-25,27,Afwezig
2631,527,7,2026-03-17,35,Te laat
2632,527,6,2026-01-04,35,Afwezig
2633,527,8,2026-04-06,35,Afwezig
2634,527,2,2026-02-24,35,Afwezig
2635,527,1,2026-04-30,35,Te laat
2636,528,2,2026-05-06,3,Afwezig
2637,528,9,2026-06-03,3,Afwezig
2638,528,7,2026-05-09,3,Afwezig
2639,528,7,2026-01-22,3,Afwezig
2640,528,5,2026-04-30,3,Te laat
2641,529,6,2026-02-26,9,Aanwezig
2642,529,8,2026-02-25,9,Afwezig
2643,529,7,2026-02-17,9,Afwezig
2644,529,9,2026-03-17,9,Aanwezig
2645,529,1,2026-01-30,9,Te laat
2646,530,3,2026-06-04,16,Aanwezig
2647,530,4,2026-02-09,16,Aanwezig
2648,530,10,2026-04-22,16,Te laat
2649,530,8,2026-02-09,16,Aanwezig
2650,530,7,2026-05-22,16,Aanwezig
2651,531,9,2026-06-12,31,Afwezig
2652,531,10,2026-03-20,31,Te laat
2653,531,4,2026-04-23,31,Afwezig
2654,531,6,2026-04-23,31,Aanwezig
2655,531,6,2026-05-17,31,Te laat
2656,532,2,2026-03-14,3,Te laat
2657,532,5,2026-02-04,3,Te laat
2658,532,10,2026-06-22,3,Te laat
2659,532,9,2026-02-14,3,Aanwezig
2660,532,7,2026-05-10,3,Aanwezig
2661,533,5,2026-05-23,18,Aanwezig
2662,533,3,2026-03-30,18,Te laat
2663,533,6,2026-02-17,18,Afwezig
2664,533,2,2026-01-01,18,Aanwezig
2665,533,9,2026-04-10,18,Afwezig
2666,534,2,2026-01-14,31,Te laat
2667,534,6,2026-04-16,31,Te laat
2668,534,8,2026-02-15,31,Te laat
2669,534,1,2026-05-27,31,Afwezig
2670,534,1,2026-02-25,31,Afwezig
2671,535,2,2026-05-18,10,Afwezig
2672,535,4,2026-02-13,10,Afwezig
2673,535,1,2026-01-09,10,Te laat
2674,535,2,2026-01-05,10,Afwezig
2675,535,1,2026-03-22,10,Te laat
2676,536,10,2026-03-19,23,Aanwezig
2677,536,1,2026-04-03,23,Te laat
2678,536,3,2026-05-18,23,Te laat
2679,536,5,2026-01-27,23,Te laat
2680,536,3,2026-03-21,23,Te laat
2681,537,8,2026-01-09,26,Te laat
2682,537,8,2026-01-05,26,Aanwezig
2683,537,8,2026-05-02,26,Aanwezig
2684,537,2,2026-03-18,26,Aanwezig
2685,537,3,2026-04-15,26,Te laat
2686,538,7,2026-02-02,1,Te laat
2687,538,6,2026-05-09,1,Te laat
2688,538,5,2026-05-01,1,Aanwezig
2689,538,4,2026-03-19,1,Afwezig
2690,538,6,2026-02-25,1,Aanwezig
2691,539,1,2026-05-21,37,Afwezig
2692,539,9,2026-04-08,37,Afwezig
2693,539,8,2026-05-09,37,Afwezig
2694,539,7,2026-03-03,37,Aanwezig
2695,539,5,2026-05-24,37,Te laat
2696,540,10,2026-06-21,27,Aanwezig
2697,540,10,2026-01-13,27,Afwezig
2698,540,3,2026-03-14,27,Te laat
2699,540,8,2026-02-11,27,Te laat
2700,540,10,2026-03-30,27,Afwezig
2701,541,4,2026-06-04,24,Afwezig
2702,541,3,2026-01-12,24,Te laat
2703,541,9,2026-01-16,24,Te laat
2704,541,6,2026-05-28,24,Te laat
2705,541,3,2026-06-29,24,Aanwezig
2706,542,9,2026-06-26,39,Aanwezig
2707,542,2,2026-02-25,39,Te laat
2708,542,9,2026-02-08,39,Aanwezig
2709,542,9,2026-04-17,39,Te laat
2710,542,2,2026-03-25,39,Aanwezig
2711,543,2,2026-02-24,3,Aanwezig
2712,543,10,2026-02-24,3,Te laat
2713,543,8,2026-04-07,3,Aanwezig
2714,543,6,2026-02-13,3,Afwezig
2715,543,7,2026-01-17,3,Te laat
2716,544,10,2026-03-24,9,Te laat
2717,544,6,2026-03-10,9,Te laat
2718,544,3,2026-01-14,9,Afwezig
2719,544,1,2026-02-19,9,Afwezig
2720,544,6,2026-04-10,9,Te laat
2721,545,7,2026-02-24,37,Te laat
2722,545,6,2026-03-05,37,Te laat
2723,545,4,2026-03-16,37,Te laat
2724,545,3,2026-04-09,37,Afwezig
2725,545,2,2026-05-19,37,Afwezig
2726,546,3,2026-02-19,33,Aanwezig
2727,546,5,2026-06-09,33,Te laat
2728,546,10,2026-05-26,33,Afwezig
2729,546,7,2026-04-26,33,Afwezig
2730,546,3,2026-01-13,33,Aanwezig
2731,547,1,2026-01-23,17,Aanwezig
2732,547,8,2026-02-04,17,Te laat
2733,547,3,2026-04-09,17,Aanwezig
2734,547,3,2026-05-12,17,Te laat
2735,547,8,2026-03-19,17,Afwezig
2736,548,2,2026-03-05,16,Afwezig
2737,548,5,2026-05-25,16,Aanwezig
2738,548,9,2026-01-03,16,Aanwezig
2739,548,5,2026-05-18,16,Aanwezig
2740,548,3,2026-06-25,16,Aanwezig
2741,549,9,2026-05-22,13,Aanwezig
2742,549,8,2026-01-18,13,Afwezig
2743,549,6,2026-03-05,13,Aanwezig
2744,549,3,2026-04-30,13,Aanwezig
2745,549,3,2026-02-12,13,Afwezig
2746,550,2,2026-03-12,29,Te laat
2747,550,4,2026-04-06,29,Afwezig
2748,550,3,2026-01-17,29,Afwezig
2749,550,3,2026-02-12,29,Aanwezig
2750,550,5,2026-01-22,29,Te laat
2751,551,3,2026-01-07,31,Te laat
2752,551,9,2026-01-04,31,Te laat
2753,551,3,2026-02-24,31,Afwezig
2754,551,2,2026-06-13,31,Afwezig
2755,551,1,2026-02-10,31,Afwezig
2756,552,8,2026-04-20,25,Aanwezig
2757,552,10,2026-06-12,25,Aanwezig
2758,552,8,2026-05-19,25,Te laat
2759,552,4,2026-02-20,25,Afwezig
2760,552,2,2026-02-17,25,Te laat
2761,553,8,2026-05-29,31,Aanwezig
2762,553,8,2026-01-27,31,Te laat
2763,553,9,2026-03-08,31,Aanwezig
2764,553,1,2026-06-11,31,Te laat
2765,553,6,2026-04-12,31,Afwezig
2766,554,5,2026-05-17,26,Aanwezig
2767,554,8,2026-05-09,26,Aanwezig
2768,554,9,2026-02-06,26,Aanwezig
2769,554,7,2026-03-10,26,Aanwezig
2770,554,8,2026-04-28,26,Afwezig
2771,555,8,2026-03-15,33,Te laat
2772,555,6,2026-04-03,33,Te laat
2773,555,10,2026-06-08,33,Te laat
2774,555,5,2026-01-03,33,Te laat
2775,555,8,2026-02-27,33,Aanwezig
2776,556,7,2026-06-19,6,Te laat
2777,556,6,2026-04-25,6,Afwezig
2778,556,7,2026-01-21,6,Te laat
2779,556,4,2026-01-09,6,Te laat
2780,556,9,2026-02-11,6,Afwezig
2781,557,3,2026-03-22,12,Afwezig
2782,557,7,2026-02-17,12,Afwezig
2783,557,4,2026-04-19,12,Te laat
2784,557,8,2026-02-15,12,Aanwezig
2785,557,6,2026-04-24,12,Afwezig
2786,558,7,2026-02-21,26,Afwezig
2787,558,5,2026-04-18,26,Afwezig
2788,558,10,2026-06-27,26,Aanwezig
2789,558,3,2026-05-30,26,Afwezig
2790,558,2,2026-06-07,26,Te laat
2791,559,8,2026-02-22,6,Te laat
2792,559,2,2026-02-04,6,Afwezig
2793,559,1,2026-06-16,6,Te laat
2794,559,4,2026-02-15,6,Aanwezig
2795,559,5,2026-04-08,6,Afwezig
2796,560,3,2026-01-28,37,Te laat
2797,560,10,2026-02-02,37,Te laat
2798,560,4,2026-05-24,37,Aanwezig
2799,560,6,2026-03-22,37,Te laat
2800,560,4,2026-02-22,37,Aanwezig
2801,561,4,2026-01-18,28,Afwezig
2802,561,8,2026-03-18,28,Afwezig
2803,561,4,2026-06-16,28,Te laat
2804,561,2,2026-03-02,28,Afwezig
2805,561,5,2026-06-30,28,Te laat
2806,562,8,2026-01-16,33,Te laat
2807,562,1,2026-05-31,33,Te laat
2808,562,3,2026-02-14,33,Te laat
2809,562,7,2026-04-15,33,Aanwezig
2810,562,4,2026-04-19,33,Afwezig
2811,563,1,2026-05-28,8,Te laat
2812,563,1,2026-06-18,8,Afwezig
2813,563,2,2026-06-07,8,Afwezig
2814,563,5,2026-05-25,8,Aanwezig
2815,563,2,2026-05-25,8,Te laat
2816,564,5,2026-06-28,31,Afwezig
2817,564,4,2026-04-02,31,Afwezig
2818,564,4,2026-02-25,31,Te laat
2819,564,10,2026-01-07,31,Aanwezig
2820,564,8,2026-01-10,31,Afwezig
2821,565,8,2026-06-15,22,Afwezig
2822,565,5,2026-01-07,22,Afwezig
2823,565,7,2026-05-16,22,Afwezig
2824,565,5,2026-04-11,22,Aanwezig
2825,565,7,2026-02-14,22,Te laat
2826,566,5,2026-02-28,21,Te laat
2827,566,1,2026-01-27,21,Aanwezig
2828,566,1,2026-01-14,21,Aanwezig
2829,566,10,2026-04-29,21,Aanwezig
2830,566,5,2026-02-24,21,Te laat
2831,567,4,2026-04-07,28,Aanwezig
2832,567,5,2026-03-24,28,Afwezig
2833,567,6,2026-06-20,28,Aanwezig
2834,567,6,2026-01-19,28,Aanwezig
2835,567,8,2026-01-27,28,Te laat
2836,568,9,2026-06-13,4,Aanwezig
2837,568,3,2026-04-19,4,Afwezig
2838,568,10,2026-04-28,4,Aanwezig
2839,568,7,2026-05-07,4,Te laat
2840,568,9,2026-05-30,4,Afwezig
2841,569,5,2026-02-19,34,Aanwezig
2842,569,6,2026-06-25,34,Afwezig
2843,569,7,2026-03-16,34,Afwezig
2844,569,4,2026-04-10,34,Afwezig
2845,569,2,2026-06-13,34,Afwezig
2846,570,6,2026-04-05,35,Aanwezig
2847,570,3,2026-04-17,35,Afwezig
2848,570,10,2026-01-13,35,Afwezig
2849,570,4,2026-04-17,35,Aanwezig
2850,570,1,2026-05-16,35,Aanwezig
2851,571,3,2026-06-25,2,Te laat
2852,571,4,2026-02-15,2,Afwezig
2853,571,9,2026-06-08,2,Afwezig
2854,571,6,2026-06-21,2,Afwezig
2855,571,7,2026-01-23,2,Te laat
2856,572,10,2026-02-07,5,Afwezig
2857,572,7,2026-01-17,5,Aanwezig
2858,572,6,2026-01-02,5,Te laat
2859,572,5,2026-02-09,5,Te laat
2860,572,1,2026-04-20,5,Te laat
2861,573,8,2026-01-16,25,Te laat
2862,573,8,2026-03-05,25,Aanwezig
2863,573,3,2026-02-09,25,Afwezig
2864,573,5,2026-06-13,25,Aanwezig
2865,573,9,2026-03-13,25,Afwezig
2866,574,2,2026-04-16,34,Afwezig
2867,574,5,2026-02-16,34,Afwezig
2868,574,10,2026-05-24,34,Aanwezig
2869,574,3,2026-04-12,34,Aanwezig
2870,574,6,2026-03-31,34,Aanwezig
2871,575,5,2026-05-14,4,Te laat
2872,575,8,2026-04-01,4,Afwezig
2873,575,6,2026-04-12,4,Afwezig
2874,575,3,2026-03-20,4,Te laat
2875,575,5,2026-05-20,4,Afwezig
2876,576,1,2026-03-06,34,Te laat
2877,576,8,2026-06-30,34,Aanwezig
2878,576,10,2026-01-16,34,Te laat
2879,576,2,2026-03-15,34,Afwezig
2880,576,9,2026-03-17,34,Te laat
2881,577,6,2026-05-22,29,Afwezig
2882,577,7,2026-06-21,29,Afwezig
2883,577,8,2026-05-01,29,Afwezig
2884,577,10,2026-01-23,29,Aanwezig
2885,577,3,2026-03-08,29,Afwezig
2886,578,8,2026-03-24,2,Afwezig
2887,578,9,2026-05-04,2,Afwezig
2888,578,3,2026-06-09,2,Aanwezig
2889,578,9,2026-05-17,2,Afwezig
2890,578,6,2026-05-20,2,Aanwezig
2891,579,8,2026-02-07,36,Afwezig
2892,579,6,2026-03-30,36,Te laat
2893,579,5,2026-03-23,36,Te laat
2894,579,6,2026-01-17,36,Afwezig
2895,579,7,2026-04-16,36,Te laat
2896,580,10,2026-03-22,1,Afwezig
2897,580,7,2026-04-23,1,Afwezig
2898,580,3,2026-02-28,1,Te laat
2899,580,1,2026-04-17,1,Afwezig
2900,580,8,2026-03-01,1,Afwezig
2901,581,5,2026-01-07,26,Aanwezig
2902,581,3,2026-01-21,26,Aanwezig
2903,581,4,2026-03-03,26,Aanwezig
2904,581,3,2026-03-28,26,Afwezig
2905,581,7,2026-01-02,26,Aanwezig
2906,582,5,2026-01-04,26,Aanwezig
2907,582,8,2026-05-12,26,Afwezig
2908,582,6,2026-02-08,26,Aanwezig
2909,582,9,2026-05-28,26,Te laat
2910,582,9,2026-06-10,26,Afwezig
2911,583,9,2026-03-24,40,Afwezig
2912,583,8,2026-06-11,40,Afwezig
2913,583,9,2026-03-20,40,Aanwezig
2914,583,1,2026-06-06,40,Afwezig
2915,583,1,2026-02-28,40,Aanwezig
2916,584,3,2026-02-06,4,Te laat
2917,584,6,2026-01-19,4,Aanwezig
2918,584,10,2026-03-06,4,Afwezig
2919,584,4,2026-01-02,4,Te laat
2920,584,8,2026-01-15,4,Aanwezig
2921,585,7,2026-05-10,31,Afwezig
2922,585,9,2026-01-21,31,Afwezig
2923,585,5,2026-06-06,31,Aanwezig
2924,585,8,2026-03-01,31,Afwezig
2925,585,7,2026-06-03,31,Afwezig
2926,586,4,2026-05-18,10,Te laat
2927,586,10,2026-03-16,10,Aanwezig
2928,586,5,2026-05-20,10,Te laat
2929,586,5,2026-06-20,10,Aanwezig
2930,586,6,2026-02-27,10,Aanwezig
2931,587,3,2026-05-16,6,Te laat
2932,587,7,2026-03-29,6,Te laat
2933,587,5,2026-05-28,6,Afwezig
2934,587,4,2026-03-23,6,Aanwezig
2935,587,5,2026-05-16,6,Aanwezig
2936,588,1,2026-03-05,5,Afwezig
2937,588,4,2026-02-04,5,Aanwezig
2938,588,2,2026-05-01,5,Aanwezig
2939,588,7,2026-04-23,5,Te laat
2940,588,8,2026-06-22,5,Te laat
2941,589,6,2026-01-09,20,Afwezig
2942,589,1,2026-02-20,20,Aanwezig
2943,589,9,2026-01-23,20,Afwezig
2944,589,7,2026-01-28,20,Te laat
2945,589,4,2026-02-21,20,Te laat
2946,590,1,2026-05-30,9,Afwezig
2947,590,9,2026-01-05,9,Te laat
2948,590,10,2026-02-20,9,Te laat
2949,590,6,2026-03-28,9,Aanwezig
2950,590,2,2026-05-17,9,Aanwezig
2951,591,3,2026-06-23,15,Afwezig
2952,591,10,2026-04-01,15,Aanwezig
2953,591,1,2026-04-04,15,Afwezig
2954,591,7,2026-02-15,15,Afwezig
2955,591,9,2026-06-17,15,Afwezig
2956,592,7,2026-03-14,22,Te laat
2957,592,3,2026-01-14,22,Aanwezig
2958,592,6,2026-05-16,22,Afwezig
2959,592,8,2026-05-24,22,Te laat
2960,592,1,2026-05-23,22,Aanwezig
2961,593,8,2026-03-05,33,Aanwezig
2962,593,6,2026-06-21,33,Te laat
2963,593,6,2026-03-06,33,Afwezig
2964,593,2,2026-04-25,33,Aanwezig
2965,593,5,2026-06-28,33,Te laat
2966,594,3,2026-01-04,21,Afwezig
2967,594,9,2026-01-21,21,Aanwezig
2968,594,8,2026-05-29,21,Afwezig
2969,594,3,2026-05-25,21,Aanwezig
2970,594,8,2026-05-18,21,Afwezig
2971,595,10,2026-01-25,4,Afwezig
2972,595,7,2026-01-08,4,Aanwezig
2973,595,3,2026-03-21,4,Afwezig
2974,595,2,2026-03-29,4,Afwezig
2975,595,9,2026-05-29,4,Te laat
2976,596,1,2026-01-13,38,Te laat
2977,596,8,2026-04-20,38,Aanwezig
2978,596,3,2026-03-22,38,Te laat
2979,596,6,2026-04-23,38,Afwezig
2980,596,10,2026-04-01,38,Afwezig
2981,597,4,2026-02-10,21,Te laat
2982,597,4,2026-04-17,21,Afwezig
2983,597,8,2026-02-23,21,Afwezig
2984,597,8,2026-04-04,21,Afwezig
2985,597,3,2026-04-06,21,Te laat
2986,598,7,2026-05-04,39,Afwezig
2987,598,10,2026-06-08,39,Aanwezig
2988,598,4,2026-03-10,39,Aanwezig
2989,598,10,2026-03-27,39,Afwezig
2990,598,8,2026-05-07,39,Te laat
2991,599,1,2026-06-28,16,Te laat
2992,599,1,2026-01-06,16,Aanwezig
2993,599,6,2026-02-26,16,Te laat
2994,599,7,2026-04-17,16,Afwezig
2995,599,8,2026-03-21,16,Aanwezig
2996,600,8,2026-01-04,7,Afwezig
2997,600,2,2026-06-10,7,Afwezig
2998,600,9,2026-05-24,7,Afwezig
2999,600,3,2026-05-29,7,Aanwezig
3000,600,6,2026-03-03,7,Te laat
3001,601,4,2026-04-16,17,Aanwezig
3002,601,2,2026-03-02,17,Aanwezig
3003,601,4,2026-04-04,17,Aanwezig
3004,601,6,2026-02-23,17,Afwezig
3005,601,6,2026-01-31,17,Te laat
3006,602,8,2026-06-12,37,Aanwezig
3007,602,7,2026-03-21,37,Aanwezig
3008,602,1,2026-03-23,37,Afwezig
3009,602,9,2026-05-23,37,Afwezig
3010,602,6,2026-04-28,37,Afwezig
3011,603,6,2026-03-21,35,Te laat
3012,603,7,2026-04-27,35,Afwezig
3013,603,4,2026-03-25,35,Te laat
3014,603,4,2026-05-09,35,Afwezig
3015,603,2,2026-06-15,35,Aanwezig
3016,604,9,2026-06-06,17,Afwezig
3017,604,1,2026-02-26,17,Afwezig
3018,604,1,2026-04-05,17,Te laat
3019,604,10,2026-05-29,17,Te laat
3020,604,7,2026-06-21,17,Aanwezig
3021,605,3,2026-06-17,7,Afwezig
3022,605,5,2026-04-30,7,Te laat
3023,605,7,2026-02-21,7,Aanwezig
3024,605,9,2026-01-05,7,Aanwezig
3025,605,3,2026-04-18,7,Aanwezig
3026,606,3,2026-05-20,12,Afwezig
3027,606,10,2026-02-24,12,Afwezig
3028,606,2,2026-03-26,12,Aanwezig
3029,606,6,2026-06-03,12,Te laat
3030,606,4,2026-04-22,12,Aanwezig
3031,607,8,2026-06-15,18,Te laat
3032,607,6,2026-06-09,18,Afwezig
3033,607,1,2026-06-10,18,Aanwezig
3034,607,9,2026-02-08,18,Te laat
3035,607,8,2026-05-10,18,Afwezig
3036,608,7,2026-04-08,28,Aanwezig
3037,608,5,2026-01-04,28,Aanwezig
3038,608,6,2026-06-07,28,Aanwezig
3039,608,1,2026-06-22,28,Afwezig
3040,608,3,2026-01-08,28,Aanwezig
3041,609,1,2026-06-16,26,Afwezig
3042,609,4,2026-03-08,26,Afwezig
3043,609,7,2026-01-16,26,Aanwezig
3044,609,2,2026-04-01,26,Aanwezig
3045,609,5,2026-03-22,26,Afwezig
3046,610,2,2026-01-07,15,Afwezig
3047,610,3,2026-01-29,15,Te laat
3048,610,10,2026-01-18,15,Aanwezig
3049,610,1,2026-03-29,15,Te laat
3050,610,10,2026-04-05,15,Te laat
3051,611,3,2026-03-24,6,Te laat
3052,611,4,2026-04-04,6,Aanwezig
3053,611,3,2026-04-21,6,Te laat
3054,611,7,2026-01-31,6,Te laat
3055,611,6,2026-06-20,6,Aanwezig
3056,612,1,2026-01-02,34,Aanwezig
3057,612,6,2026-01-28,34,Afwezig
3058,612,8,2026-01-05,34,Te laat
3059,612,7,2026-04-27,34,Afwezig
3060,612,1,2026-03-23,34,Afwezig
3061,613,6,2026-02-26,37,Aanwezig
3062,613,8,2026-05-14,37,Aanwezig
3063,613,2,2026-04-28,37,Afwezig
3064,613,5,2026-06-15,37,Te laat
3065,613,3,2026-04-14,37,Afwezig
3066,614,3,2026-06-21,8,Afwezig
3067,614,2,2026-01-26,8,Aanwezig
3068,614,4,2026-02-25,8,Aanwezig
3069,614,4,2026-05-30,8,Aanwezig
3070,614,4,2026-01-29,8,Te laat
3071,615,3,2026-04-22,14,Aanwezig
3072,615,7,2026-05-05,14,Afwezig
3073,615,5,2026-06-11,14,Aanwezig
3074,615,5,2026-02-04,14,Afwezig
3075,615,8,2026-03-25,14,Aanwezig
3076,616,7,2026-04-29,11,Afwezig
3077,616,8,2026-05-04,11,Aanwezig
3078,616,1,2026-05-15,11,Aanwezig
3079,616,9,2026-01-22,11,Afwezig
3080,616,9,2026-04-11,11,Afwezig
3081,617,8,2026-04-04,26,Afwezig
3082,617,7,2026-06-04,26,Aanwezig
3083,617,1,2026-01-06,26,Te laat
3084,617,9,2026-03-06,26,Te laat
3085,617,2,2026-01-23,26,Afwezig
3086,618,6,2026-01-13,29,Aanwezig
3087,618,9,2026-05-03,29,Aanwezig
3088,618,3,2026-04-26,29,Te laat
3089,618,2,2026-03-26,29,Afwezig
3090,618,3,2026-01-03,29,Aanwezig
3091,619,6,2026-02-01,29,Afwezig
3092,619,10,2026-03-02,29,Afwezig
3093,619,9,2026-04-27,29,Aanwezig
3094,619,3,2026-04-06,29,Afwezig
3095,619,9,2026-02-08,29,Aanwezig
3096,620,5,2026-05-04,37,Afwezig
3097,620,10,2026-05-27,37,Te laat
3098,620,1,2026-01-10,37,Te laat
3099,620,3,2026-03-21,37,Afwezig
3100,620,6,2026-03-25,37,Afwezig
3101,621,6,2026-02-20,6,Afwezig
3102,621,5,2026-04-07,6,Te laat
3103,621,2,2026-03-06,6,Te laat
3104,621,2,2026-05-26,6,Te laat
3105,621,8,2026-01-12,6,Aanwezig
3106,622,6,2026-04-05,15,Afwezig
3107,622,7,2026-06-03,15,Aanwezig
3108,622,8,2026-03-30,15,Te laat
3109,622,5,2026-05-31,15,Aanwezig
3110,622,7,2026-03-06,15,Te laat
3111,623,1,2026-06-15,24,Afwezig
3112,623,6,2026-06-09,24,Afwezig
3113,623,7,2026-06-22,24,Afwezig
3114,623,6,2026-06-30,24,Te laat
3115,623,10,2026-04-04,24,Afwezig
3116,624,1,2026-02-13,37,Te laat
3117,624,9,2026-06-29,37,Aanwezig
3118,624,6,2026-04-02,37,Afwezig
3119,624,6,2026-04-13,37,Aanwezig
3120,624,8,2026-06-28,37,Te laat
3121,625,4,2026-01-31,24,Te laat
3122,625,8,2026-05-02,24,Aanwezig
3123,625,3,2026-04-08,24,Aanwezig
3124,625,3,2026-02-13,24,Aanwezig
3125,625,8,2026-05-16,24,Afwezig
3126,626,6,2026-03-12,30,Aanwezig
3127,626,2,2026-02-19,30,Aanwezig
3128,626,3,2026-01-26,30,Aanwezig
3129,626,1,2026-03-03,30,Te laat
3130,626,2,2026-02-17,30,Te laat
3131,627,3,2026-01-13,14,Aanwezig
3132,627,2,2026-01-13,14,Aanwezig
3133,627,1,2026-02-06,14,Aanwezig
3134,627,2,2026-05-11,14,Afwezig
3135,627,5,2026-06-29,14,Te laat
3136,628,6,2026-06-10,24,Afwezig
3137,628,7,2026-02-12,24,Aanwezig
3138,628,1,2026-03-27,24,Te laat
3139,628,4,2026-02-01,24,Te laat
3140,628,10,2026-03-30,24,Afwezig
3141,629,6,2026-01-05,1,Afwezig
3142,629,1,2026-03-27,1,Te laat
3143,629,9,2026-05-16,1,Aanwezig
3144,629,8,2026-02-14,1,Afwezig
3145,629,6,2026-03-22,1,Te laat
3146,630,7,2026-03-25,7,Te laat
3147,630,9,2026-04-22,7,Afwezig
3148,630,9,2026-05-08,7,Te laat
3149,630,7,2026-02-14,7,Afwezig
3150,630,10,2026-03-12,7,Afwezig
3151,631,2,2026-02-11,11,Aanwezig
3152,631,2,2026-03-23,11,Te laat
3153,631,3,2026-01-17,11,Aanwezig
3154,631,8,2026-03-20,11,Te laat
3155,631,8,2026-02-01,11,Te laat
3156,632,9,2026-04-23,31,Te laat
3157,632,10,2026-06-15,31,Afwezig
3158,632,8,2026-06-10,31,Te laat
3159,632,10,2026-05-20,31,Te laat
3160,632,7,2026-02-24,31,Te laat
3161,633,10,2026-06-16,8,Aanwezig
3162,633,8,2026-06-30,8,Afwezig
3163,633,1,2026-04-23,8,Te laat
3164,633,2,2026-03-11,8,Afwezig
3165,633,9,2026-06-05,8,Aanwezig
3166,634,4,2026-02-09,29,Aanwezig
3167,634,6,2026-05-08,29,Aanwezig
3168,634,3,2026-03-04,29,Te laat
3169,634,8,2026-05-14,29,Te laat
3170,634,4,2026-06-29,29,Afwezig
3171,635,4,2026-01-02,11,Te laat
3172,635,1,2026-06-08,11,Afwezig
3173,635,7,2026-05-14,11,Afwezig
3174,635,6,2026-06-23,11,Te laat
3175,635,4,2026-01-31,11,Te laat
3176,636,6,2026-02-27,18,Aanwezig
3177,636,3,2026-01-08,18,Afwezig
3178,636,7,2026-03-14,18,Te laat
3179,636,1,2026-06-21,18,Afwezig
3180,636,4,2026-05-25,18,Te laat
3181,637,2,2026-03-24,29,Afwezig
3182,637,5,2026-05-16,29,Aanwezig
3183,637,4,2026-01-27,29,Afwezig
3184,637,1,2026-04-19,29,Afwezig
3185,637,10,2026-02-01,29,Te laat
3186,638,8,2026-01-23,23,Afwezig
3187,638,3,2026-06-07,23,Aanwezig
3188,638,1,2026-06-22,23,Te laat
3189,638,10,2026-04-23,23,Te laat
3190,638,3,2026-03-11,23,Aanwezig
3191,639,2,2026-04-04,33,Aanwezig
3192,639,5,2026-05-23,33,Te laat
3193,639,10,2026-06-19,33,Aanwezig
3194,639,5,2026-05-13,33,Aanwezig
3195,639,5,2026-03-31,33,Te laat
3196,640,6,2026-06-18,21,Aanwezig
3197,640,9,2026-02-10,21,Te laat
3198,640,10,2026-04-24,21,Afwezig
3199,640,6,2026-04-05,21,Afwezig
3200,640,4,2026-05-26,21,Aanwezig
3201,641,9,2026-06-24,2,Aanwezig
3202,641,3,2026-01-02,2,Aanwezig
3203,641,7,2026-01-17,2,Aanwezig
3204,641,9,2026-04-10,2,Aanwezig
3205,641,9,2026-04-05,2,Afwezig
3206,642,6,2026-05-29,39,Aanwezig
3207,642,7,2026-01-09,39,Aanwezig
3208,642,2,2026-06-22,39,Aanwezig
3209,642,10,2026-01-29,39,Afwezig
3210,642,5,2026-04-11,39,Aanwezig
3211,643,8,2026-01-10,26,Aanwezig
3212,643,10,2026-04-01,26,Afwezig
3213,643,9,2026-02-06,26,Afwezig
3214,643,8,2026-01-26,26,Afwezig
3215,643,9,2026-02-28,26,Aanwezig
3216,644,2,2026-05-08,1,Te laat
3217,644,5,2026-05-07,1,Te laat
3218,644,10,2026-05-14,1,Aanwezig
3219,644,1,2026-04-17,1,Aanwezig
